update_id,case_id,status,note,updated_by,timestamp
U1314,C0307,Assigned,Field visit done,officer_1,2025-11-01 21:53:00
U1315,C0876,New,Pending review,officer_2,2025-11-01 21:54:00
U1316,C0753,Resolved,Verification complete,system,2025-11-01 21:55:00
U1317,C0334,Assigned,Field visit done,officer_2,2025-11-01 21:56:00
U1318,C0526,Resolved,Field visit done,officer_1,2025-11-01 21:57:00
U1319,C0714,Resolved,Pending review,officer_1,2025-11-01 21:58:00
U1320,C0527,New,Case created,officer_2,2025-11-01 21:59:00
U1321,C0488,Resolved,Verification complete,officer_2,2025-11-01 22:00:00
U1322,C0231,New,Pending review,system,2025-11-01 22:01:00
U1323,C0630,Assigned,Pending review,officer_1,2025-11-01 22:02:00
U1324,C0700,New,Case created,system,2025-11-01 22:03:00
U1325,C0856,In Progress,Case created,officer_1,2025-11-01 22:04:00
U1326,C0289,In Progress,Case created,officer_1,2025-11-01 22:05:00
U1327,C0237,New,Case created,officer_1,2025-11-01 22:06:00
U1328,C0853,In Progress,Case created,officer_1,2025-11-01 22:07:00
U1329,C0859,In Progress,Field visit done,officer_1,2025-11-01 22:08:00
U1330,C0618,New,Field visit done,officer_1,2025-11-01 22:09:00
U1331,C0045,Resolved,Field visit done,officer_2,2025-11-01 22:10:00
U1332,C0711,New,Case created,officer_2,2025-11-01 22:11:00
U1333,C0349,In Progress,Verification complete,officer_2,2025-11-01 22:12:00
U1334,C0017,Assigned,Verification complete,officer_2,2025-11-01 22:13:00
U1335,C0116,Assigned,Case created,system,2025-11-01 22:14:00
U1336,C0656,Resolved,Pending review,system,2025-11-01 22:15:00
U1337,C0729,New,Pending review,system,2025-11-01 22:16:00
U1338,C0011,New,Verification complete,officer_1,2025-11-01 22:17:00
U1339,C0843,Resolved,Case created,officer_1,2025-11-01 22:18:00
U1340,C0226,Assigned,Case created,officer_1,2025-11-01 22:19:00
U1341,C0369,In Progress,Verification complete,officer_1,2025-11-01 22:20:00
U1342,C0235,New,Pending review,system,2025-11-01 22:21:00
U1343,C0656,In Progress,Case created,officer_1,2025-11-01 22:22:00
U1344,C0803,Assigned,Pending review,system,2025-11-01 22:23:00
U1345,C0662,In Progress,Pending review,system,2025-11-01 22:24:00
U1346,C0528,Resolved,Verification complete,officer_2,2025-11-01 22:25:00
U1347,C0444,New,Pending review,system,2025-11-01 22:26:00
U1348,C0687,New,Pending review,officer_1,2025-11-01 22:27:00
U1349,C0140,New,Pending review,system,2025-11-01 22:28:00
U1350,C0586,Resolved,Field visit done,officer_2,2025-11-01 22:29:00
U1351,C0224,Assigned,Pending review,system,2025-11-01 22:30:00
U1352,C0208,Assigned,Verification complete,officer_2,2025-11-01 22:31:00
U1353,C0578,New,Pending review,system,2025-11-01 22:32:00
U1354,C0524,New,Case created,system,2025-11-01 22:33:00
U1355,C0464,Assigned,Verification complete,officer_1,2025-11-01 22:34:00
U1356,C0003,Resolved,Verification complete,officer_2,2025-11-01 22:35:00
U1357,C0221,In Progress,Verification complete,officer_1,2025-11-01 22:36:00
U1358,C0553,Resolved,Case created,officer_1,2025-11-01 22:37:00
U1359,C0433,Resolved,Case created,officer_1,2025-11-01 22:38:00
U1360,C0488,In Progress,Pending review,officer_2,2025-11-01 22:39:00
U1361,C0440,Assigned,Field visit done,system,2025-11-01 22:40:00
U1362,C0151,Assigned,Pending review,officer_1,2025-11-01 22:41:00
U1363,C0465,New,Field visit done,officer_2,2025-11-01 22:42:00
U1364,C0752,Assigned,Field visit done,system,2025-11-01 22:43:00
U1365,C0079,Assigned,Verification complete,officer_2,2025-11-01 22:44:00
U1366,C0663,Assigned,Case created,system,2025-11-01 22:45:00
U1367,C0390,Resolved,Verification complete,system,2025-11-01 22:46:00
U1368,C0281,In Progress,Field visit done,officer_2,2025-11-01 22:47:00
U1369,C0531,New,Pending review,officer_1,2025-11-01 22:48:00
U1370,C0161,Resolved,Pending review,officer_2,2025-11-01 22:49:00
U1371,C0261,Resolved,Case created,officer_2,2025-11-01 22:50:00
U1372,C0504,In Progress,Case created,officer_2,2025-11-01 22:51:00
U1373,C0522,Assigned,Verification complete,officer_2,2025-11-01 22:52:00
U1374,C0362,In Progress,Verification complete,officer_2,2025-11-01 22:53:00
U1375,C0625,New,Verification complete,officer_1,2025-11-01 22:54:00
U1376,C0410,Assigned,Verification complete,system,2025-11-01 22:55:00
U1377,C0188,In Progress,Field visit done,officer_1,2025-11-01 22:56:00
U1378,C0616,New,Verification complete,system,2025-11-01 22:57:00
U1379,C0348,New,Pending review,officer_2,2025-11-01 22:58:00
U1380,C0037,Resolved,Verification complete,officer_1,2025-11-01 22:59:00
U1381,C0856,New,Verification complete,officer_1,2025-11-01 23:00:00
U1382,C0839,New,Pending review,officer_2,2025-11-01 23:01:00
U1383,C0029,New,Case created,officer_1,2025-11-01 23:02:00
U1384,C0787,Resolved,Field visit done,officer_1,2025-11-01 23:03:00
U1385,C0797,In Progress,Case created,officer_1,2025-11-01 23:04:00
U1386,C0139,New,Pending review,officer_2,2025-11-01 23:05:00
U1387,C0461,Assigned,Pending review,officer_2,2025-11-01 23:06:00
U1388,C0142,In Progress,Verification complete,officer_2,2025-11-01 23:07:00
U1389,C0664,Assigned,Case created,officer_1,2025-11-01 23:08:00
U1390,C0760,New,Field visit done,officer_1,2025-11-01 23:09:00
U1391,C0310,New,Field visit done,system,2025-11-01 23:10:00
U1392,C0013,Assigned,Pending review,system,2025-11-01 23:11:00
U1393,C0876,In Progress,Pending review,officer_1,2025-11-01 23:12:00
U1394,C0207,Assigned,Verification complete,officer_1,2025-11-01 23:13:00
U1395,C0759,New,Pending review,system,2025-11-01 23:14:00
U1396,C0571,New,Pending review,system,2025-11-01 23:15:00
U1397,C0136,Resolved,Case created,officer_2,2025-11-01 23:16:00
U1398,C0626,Resolved,Field visit done,officer_2,2025-11-01 23:17:00
U1399,C0634,In Progress,Field visit done,system,2025-11-01 23:18:00
U1400,C0699,In Progress,Field visit done,officer_1,2025-11-01 23:19:00
U1401,C0283,New,Case created,system,2025-11-01 23:20:00
U1402,C0095,In Progress,Verification complete,officer_2,2025-11-01 23:21:00
U1403,C0429,New,Case created,officer_1,2025-11-01 23:22:00
U1404,C0039,Resolved,Case created,officer_1,2025-11-01 23:23:00
U1405,C0055,In Progress,Field visit done,officer_2,2025-11-01 23:24:00
U1406,C0687,New,Case created,system,2025-11-01 23:25:00
U1407,C0580,In Progress,Field visit done,system,2025-11-01 23:26:00
U1408,C0153,New,Field visit done,officer_1,2025-11-01 23:27:00
U1409,C0118,Resolved,Field visit done,system,2025-11-01 23:28:00
U1410,C0850,In Progress,Pending review,officer_2,2025-11-01 23:29:00
U1411,C0154,Assigned,Pending review,officer_2,2025-11-01 23:30:00
U1412,C0540,Assigned,Field visit done,officer_1,2025-11-01 23:31:00
U1413,C0385,New,Pending review,system,2025-11-01 23:32:00
U1414,C0118,In Progress,Pending review,officer_2,2025-11-01 23:33:00
U1415,C0560,New,Case created,officer_1,2025-11-01 23:34:00
U1416,C0099,Resolved,Case created,officer_2,2025-11-01 23:35:00
U1417,C0497,In Progress,Verification complete,system,2025-11-01 23:36:00
U1418,C0167,In Progress,Case created,officer_1,2025-11-01 23:37:00
U1419,C0455,Assigned,Case created,officer_1,2025-11-01 23:38:00
U1420,C0233,Resolved,Field visit done,officer_2,2025-11-01 23:39:00
U1421,C0770,Resolved,Verification complete,officer_1,2025-11-01 23:40:00
U1422,C0452,Assigned,Case created,officer_1,2025-11-01 23:41:00
U1423,C0786,New,Case created,officer_2,2025-11-01 23:42:00
U1424,C0682,New,Case created,officer_1,2025-11-01 23:43:00
U1425,C0810,Assigned,Case created,officer_1,2025-11-01 23:44:00
U1426,C0381,In Progress,Verification complete,system,2025-11-01 23:45:00
U1427,C0437,In Progress,Pending review,system,2025-11-01 23:46:00
U1428,C0035,In Progress,Pending review,officer_2,2025-11-01 23:47:00
U1429,C0313,New,Case created,officer_2,2025-11-01 23:48:00
U1430,C0461,New,Case created,system,2025-11-01 23:49:00
U1431,C0074,Resolved,Pending review,officer_1,2025-11-01 23:50:00
U1432,C0616,New,Case created,system,2025-11-01 23:51:00
U1433,C0025,In Progress,Case created,officer_1,2025-11-01 23:52:00
U1434,C0431,Assigned,Verification complete,officer_2,2025-11-01 23:53:00
U1435,C0780,New,Case created,officer_2,2025-11-01 23:54:00
U1436,C0257,In Progress,Verification complete,officer_2,2025-11-01 23:55:00
U1437,C0512,In Progress,Verification complete,officer_2,2025-11-01 23:56:00
U1438,C0883,Assigned,Case created,system,2025-11-01 23:57:00
U1439,C0722,Resolved,Field visit done,officer_1,2025-11-01 23:58:00
U1440,C0843,Resolved,Field visit done,officer_1,2025-11-01 23:59:00
U1441,C0246,Resolved,Verification complete,officer_1,2025-11-02 00:00:00
U1442,C0442,In Progress,Case created,officer_2,2025-11-02 00:01:00
U1443,C0800,New,Pending review,system,2025-11-02 00:02:00
U1444,C0555,In Progress,Field visit done,system,2025-11-02 00:03:00
U1445,C0381,Resolved,Case created,officer_2,2025-11-02 00:04:00
U1446,C0643,Assigned,Verification complete,officer_2,2025-11-02 00:05:00
U1447,C0697,Assigned,Verification complete,officer_2,2025-11-02 00:06:00
U1448,C0002,New,Verification complete,officer_2,2025-11-02 00:07:00
U1449,C0180,Assigned,Case created,officer_1,2025-11-02 00:08:00
U1450,C0884,Assigned,Field visit done,officer_1,2025-11-02 00:09:00
U1451,C0194,In Progress,Case created,officer_2,2025-11-02 00:10:00
U1452,C0637,In Progress,Case created,officer_1,2025-11-02 00:11:00
U1453,C0752,New,Pending review,system,2025-11-02 00:12:00
U1454,C0616,Assigned,Verification complete,system,2025-11-02 00:13:00
U1455,C0001,New,Pending review,system,2025-11-02 00:14:00
U1456,C0714,Resolved,Pending review,system,2025-11-02 00:15:00
U1457,C0445,Assigned,Case created,officer_2,2025-11-02 00:16:00
U1458,C0082,Assigned,Pending review,system,2025-11-02 00:17:00
U1459,C0336,In Progress,Field visit done,officer_1,2025-11-02 00:18:00
U1460,C0081,Resolved,Pending review,officer_1,2025-11-02 00:19:00
U1461,C0451,New,Field visit done,officer_1,2025-11-02 00:20:00
U1462,C0139,Assigned,Verification complete,officer_1,2025-11-02 00:21:00
U1463,C0575,New,Case created,officer_2,2025-11-02 00:22:00
U1464,C0243,In Progress,Pending review,officer_1,2025-11-02 00:23:00
U1465,C0655,New,Verification complete,officer_1,2025-11-02 00:24:00
U1466,C0572,New,Verification complete,officer_1,2025-11-02 00:25:00
U1467,C0802,New,Verification complete,officer_2,2025-11-02 00:26:00
U1468,C0291,Resolved,Field visit done,officer_2,2025-11-02 00:27:00
U1469,C0742,Assigned,Verification complete,officer_1,2025-11-02 00:28:00
U1470,C0758,New,Case created,officer_1,2025-11-02 00:29:00
U1471,C0628,Assigned,Verification complete,officer_2,2025-11-02 00:30:00
U1472,C0857,Assigned,Verification complete,officer_1,2025-11-02 00:31:00
U1473,C0760,In Progress,Verification complete,officer_1,2025-11-02 00:32:00
U1474,C0658,Assigned,Case created,system,2025-11-02 00:33:00
U1475,C0810,In Progress,Case created,officer_1,2025-11-02 00:34:00
U1476,C0639,New,Case created,officer_1,2025-11-02 00:35:00
U1477,C0888,In Progress,Field visit done,officer_2,2025-11-02 00:36:00
U1478,C0099,Resolved,Verification complete,officer_1,2025-11-02 00:37:00
U1479,C0329,In Progress,Verification complete,officer_1,2025-11-02 00:38:00
U1480,C0698,New,Field visit done,officer_1,2025-11-02 00:39:00
U1481,C0350,New,Pending review,system,2025-11-02 00:40:00
U1482,C0676,Resolved,Case created,system,2025-11-02 00:41:00
U1483,C0520,Assigned,Case created,system,2025-11-02 00:42:00
U1484,C0897,Resolved,Case created,officer_2,2025-11-02 00:43:00
U1485,C0120,New,Case created,system,2025-11-02 00:44:00
U1486,C0496,New,Pending review,system,2025-11-02 00:45:00
U1487,C0312,Resolved,Field visit done,officer_2,2025-11-02 00:46:00
U1488,C0119,In Progress,Pending review,officer_1,2025-11-02 00:47:00
U1489,C0685,Assigned,Pending review,system,2025-11-02 00:48:00
U1490,C0550,New,Pending review,officer_1,2025-11-02 00:49:00
U1491,C0637,New,Pending review,officer_2,2025-11-02 00:50:00
U1492,C0702,New,Field visit done,officer_1,2025-11-02 00:51:00
U1493,C0144,Resolved,Pending review,officer_1,2025-11-02 00:52:00
U1494,C0201,Assigned,Pending review,officer_2,2025-11-02 00:53:00
U1495,C0198,In Progress,Field visit done,officer_2,2025-11-02 00:54:00
U1496,C0573,New,Case created,officer_2,2025-11-02 00:55:00
U1497,C0377,In Progress,Verification complete,officer_2,2025-11-02 00:56:00
U1498,C0355,Resolved,Field visit done,officer_1,2025-11-02 00:57:00
U1499,C0767,In Progress,Pending review,system,2025-11-02 00:58:00
U1500,C0103,In Progress,Verification complete,officer_2,2025-11-02 00:59:00
U1501,C0780,Assigned,Verification complete,officer_2,2025-11-02 01:00:00
U1502,C0175,Assigned,Case created,officer_1,2025-11-02 01:01:00
U1503,C0289,In Progress,Verification complete,officer_2,2025-11-02 01:02:00
U1504,C0603,New,Field visit done,officer_2,2025-11-02 01:03:00
U1505,C0274,New,Case created,system,2025-11-02 01:04:00
U1506,C0861,Assigned,Case created,system,2025-11-02 01:05:00
U1507,C0165,Resolved,Verification complete,officer_1,2025-11-02 01:06:00
U1508,C0387,New,Field visit done,officer_2,2025-11-02 01:07:00
U1509,C0586,New,Field visit done,officer_1,2025-11-02 01:08:00
U1510,C0783,In Progress,Pending review,system,2025-11-02 01:09:00
U1511,C0040,New,Field visit done,officer_1,2025-11-02 01:10:00
U1512,C0467,New,Case created,system,2025-11-02 01:11:00
U1513,C0441,Assigned,Verification complete,officer_2,2025-11-02 01:12:00
U1514,C0869,New,Case created,officer_2,2025-11-02 01:13:00
U1515,C0775,In Progress,Case created,officer_2,2025-11-02 01:14:00
U1516,C0204,Assigned,Case created,officer_1,2025-11-02 01:15:00
U1517,C0513,Resolved,Pending review,officer_1,2025-11-02 01:16:00
U1518,C0237,Assigned,Field visit done,officer_1,2025-11-02 01:17:00
U1519,C0551,In Progress,Field visit done,system,2025-11-02 01:18:00
U1520,C0053,Resolved,Verification complete,officer_1,2025-11-02 01:19:00
U1521,C0426,In Progress,Field visit done,system,2025-11-02 01:20:00
U1522,C0083,In Progress,Field visit done,system,2025-11-02 01:21:00
U1523,C0454,New,Field visit done,system,2025-11-02 01:22:00
U1524,C0029,Resolved,Field visit done,system,2025-11-02 01:23:00
U1525,C0542,In Progress,Case created,officer_2,2025-11-02 01:24:00
U1526,C0189,New,Pending review,officer_1,2025-11-02 01:25:00
U1527,C0850,New,Case created,officer_2,2025-11-02 01:26:00
U1528,C0431,New,Field visit done,officer_2,2025-11-02 01:27:00
U1529,C0566,Assigned,Case created,system,2025-11-02 01:28:00
U1530,C0573,In Progress,Case created,system,2025-11-02 01:29:00
U1531,C0698,New,Field visit done,officer_1,2025-11-02 01:30:00
U1532,C0257,Resolved,Verification complete,officer_1,2025-11-02 01:31:00
U1533,C0514,Resolved,Pending review,officer_1,2025-11-02 01:32:00
U1534,C0889,Assigned,Field visit done,officer_1,2025-11-02 01:33:00
U1535,C0886,Assigned,Case created,officer_1,2025-11-02 01:34:00
U1536,C0124,In Progress,Verification complete,officer_2,2025-11-02 01:35:00
U1537,C0243,In Progress,Verification complete,system,2025-11-02 01:36:00
U1538,C0343,Assigned,Verification complete,system,2025-11-02 01:37:00
U1539,C0595,New,Case created,system,2025-11-02 01:38:00
U1540,C0749,Assigned,Pending review,system,2025-11-02 01:39:00
U1541,C0194,New,Pending review,officer_2,2025-11-02 01:40:00
U1542,C0255,New,Field visit done,system,2025-11-02 01:41:00
U1543,C0407,New,Case created,officer_1,2025-11-02 01:42:00
U1544,C0624,New,Verification complete,officer_1,2025-11-02 01:43:00
U1545,C0210,In Progress,Verification complete,system,2025-11-02 01:44:00
U1546,C0755,Assigned,Field visit done,system,2025-11-02 01:45:00
U1547,C0493,New,Case created,system,2025-11-02 01:46:00
U1548,C0739,Resolved,Verification complete,officer_2,2025-11-02 01:47:00
U1549,C0773,Assigned,Field visit done,officer_1,2025-11-02 01:48:00
U1550,C0386,New,Verification complete,officer_1,2025-11-02 01:49:00
U1551,C0590,In Progress,Pending review,system,2025-11-02 01:50:00
U1552,C0450,Assigned,Field visit done,officer_1,2025-11-02 01:51:00
U1553,C0804,Assigned,Verification complete,officer_1,2025-11-02 01:52:00
U1554,C0690,In Progress,Case created,officer_2,2025-11-02 01:53:00
U1555,C0021,Assigned,Field visit done,officer_1,2025-11-02 01:54:00
U1556,C0422,Assigned,Field visit done,system,2025-11-02 01:55:00
U1557,C0691,New,Pending review,system,2025-11-02 01:56:00
U1558,C0570,In Progress,Pending review,system,2025-11-02 01:57:00
U1559,C0774,New,Case created,officer_2,2025-11-02 01:58:00
U1560,C0113,Resolved,Pending review,officer_2,2025-11-02 01:59:00
U1561,C0765,Resolved,Pending review,officer_1,2025-11-02 02:00:00
U1562,C0480,New,Pending review,officer_2,2025-11-02 02:01:00
U1563,C0513,Assigned,Case created,officer_2,2025-11-02 02:02:00
U1564,C0332,New,Case created,officer_1,2025-11-02 02:03:00
U1565,C0321,Resolved,Pending review,system,2025-11-02 02:04:00
U1566,C0337,New,Verification complete,officer_1,2025-11-02 02:05:00
U1567,C0165,New,Case created,officer_1,2025-11-02 02:06:00
U1568,C0580,New,Field visit done,officer_1,2025-11-02 02:07:00
U1569,C0472,New,Verification complete,officer_2,2025-11-02 02:08:00
U1570,C0749,New,Field visit done,system,2025-11-02 02:09:00
U1571,C0739,Assigned,Field visit done,officer_2,2025-11-02 02:10:00
U1572,C0421,Resolved,Case created,officer_1,2025-11-02 02:11:00
U1573,C0361,Assigned,Pending review,officer_1,2025-11-02 02:12:00
U1574,C0149,In Progress,Pending review,officer_1,2025-11-02 02:13:00
U1575,C0129,New,Pending review,system,2025-11-02 02:14:00
U1576,C0298,New,Field visit done,officer_2,2025-11-02 02:15:00
U1577,C0585,Resolved,Pending review,officer_2,2025-11-02 02:16:00
U1578,C0771,New,Case created,officer_2,2025-11-02 02:17:00
U1579,C0023,Resolved,Verification complete,officer_1,2025-11-02 02:18:00
U1580,C0297,New,Verification complete,system,2025-11-02 02:19:00
U1581,C0640,New,Pending review,officer_1,2025-11-02 02:20:00
U1582,C0104,Assigned,Verification complete,officer_1,2025-11-02 02:21:00
U1583,C0892,New,Verification complete,system,2025-11-02 02:22:00
U1584,C0109,Resolved,Pending review,officer_2,2025-11-02 02:23:00
U1585,C0873,Assigned,Case created,officer_2,2025-11-02 02:24:00
U1586,C0864,Assigned,Field visit done,officer_1,2025-11-02 02:25:00
U1587,C0606,Assigned,Field visit done,system,2025-11-02 02:26:00
U1588,C0750,In Progress,Case created,officer_1,2025-11-02 02:27:00
U1589,C0544,New,Case created,officer_2,2025-11-02 02:28:00
U1590,C0081,New,Pending review,officer_1,2025-11-02 02:29:00
